train_number,station,time
99601,DRONAGIRI,06:46
99703,DRONAGIRI,07:15
99603,DRONAGIRI,07:46
99705,DRONAGIRI,08:15
99605,DRONAGIRI,08:46
99707,DRONAGIRI,09:15
99607,DRONAGIRI,09:46
99709,DRONAGIRI,10:15
99609,DRONAGIRI,11:16
99711,DRONAGIRI,12:00
99713,DRONAGIRI,13:30
99611,DRONAGIRI,14:16
99715,DRONAGIRI,15:15
99613,DRONAGIRI,16:16
99717,DRONAGIRI,17:30
99615,DRONAGIRI,18:01
99617,DRONAGIRI,18:31
99719,DRONAGIRI,19:00
99619,DRONAGIRI,19:31
99721,DRONAGIRI,20:00
99621,DRONAGIRI,20:31
99723,DRONAGIRI,21:15
99623,DRONAGIRI,22:01
99725,DRONAGIRI,23:00
99701,URAN,06:03
99601,URAN,06:49
99703,URAN,07:18
99603,URAN,07:49
99705,URAN,08:18
99605,URAN,08:49
99707,URAN,09:18
99607,URAN,09:49
99709,URAN,10:18
99609,URAN,11:19
99711,URAN,12:03
99713,URAN,13:33
99611,URAN,14:19
99715,URAN,15:18
99613,URAN,16:19
99717,URAN,17:33
99615,URAN,18:04
99617,URAN,18:34
99719,URAN,19:03
99619,URAN,19:34
99721,URAN,20:03
99621,URAN,20:34
99723,URAN,21:18
99623,URAN,22:04
99725,URAN,23:03
99702,URAN,05:30
99602,URAN,06:10
99704,URAN,06:40
99604,URAN,07:15
99706,URAN,07:45
99606,URAN,08:15
99708,URAN,08:45
99608,URAN,09:15
99710,URAN,09:45
99610,URAN,10:15
99712,URAN,11:15
99612,URAN,12:15
99714,URAN,13:15
99614,URAN,14:15
99716,URAN,15:15
99616,URAN,16:15
99718,URAN,17:15
99618,URAN,18:00
99720,URAN,18:35
99620,URAN,19:05
99722,URAN,19:35
99622,URAN,20:05
99724,URAN,20:50
99624,URAN,21:35
99726,URAN,22:30
99702,DRONAGIRI,05:32
99602,DRONAGIRI,06:12
99704,DRONAGIRI,06:42
99604,DRONAGIRI,07:17
99706,DRONAGIRI,07:47
99606,DRONAGIRI,08:17
99708,DRONAGIRI,08:47
99608,DRONAGIRI,09:17
99710,DRONAGIRI,09:47
99610,DRONAGIRI,10:17
99712,DRONAGIRI,11:17
99612,DRONAGIRI,12:17
99714,DRONAGIRI,13:17
99614,DRONAGIRI,14:17
99716,DRONAGIRI,15:17
99616,DRONAGIRI,16:17
99718,DRONAGIRI,17:17
99618,DRONAGIRI,18:02
99720,DRONAGIRI,18:37
99620,DRONAGIRI,19:07
99722,DRONAGIRI,19:37
99622,DRONAGIRI,20:07
99724,DRONAGIRI,20:52
99624,DRONAGIRI,21:37
99726,DRONAGIRI,22:32
99702,NHAVE SHEVA,05:35
99602,NHAVE SHEVA,06:15
99704,NHAVE SHEVA,06:45
99604,NHAVE SHEVA,07:20
99706,NHAVE SHEVA,07:50
99606,NHAVE SHEVA,08:20
99708,NHAVE SHEVA,08:50
99608,NHAVE SHEVA,09:20
99710,NHAVE SHEVA,09:50
99610,NHAVE SHEVA,10:20
99712,NHAVE SHEVA,11:20
99612,NHAVE SHEVA,12:20
99714,NHAVE SHEVA,13:20
99614,NHAVE SHEVA,14:20
99716,NHAVE SHEVA,15:20
99616,NHAVE SHEVA,16:20
99718,NHAVE SHEVA,17:20
99618,NHAVE SHEVA,18:05
99720,NHAVE SHEVA,18:40
99620,NHAVE SHEVA,19:10
99722,NHAVE SHEVA,19:40
99622,NHAVE SHEVA,20:10
99724,NHAVE SHEVA,20:55
99624,NHAVE SHEVA,21:40
99726,NHAVE SHEVA,22:35
99702,SHEMATIKHAR,05:38
99602,SHEMATIKHAR,06:18
99704,SHEMATIKHAR,06:48
99604,SHEMATIKHAR,07:23
99706,SHEMATIKHAR,07:53
99606,SHEMATIKHAR,08:23
99708,SHEMATIKHAR,08:53
99608,SHEMATIKHAR,09:23
99710,SHEMATIKHAR,09:53
99610,SHEMATIKHAR,10:23
99712,SHEMATIKHAR,11:23
99612,SHEMATIKHAR,12:23
99714,SHEMATIKHAR,13:23
99614,SHEMATIKHAR,14:23
99716,SHEMATIKHAR,15:23
99616,SHEMATIKHAR,16:23
99718,SHEMATIKHAR,17:23
99618,SHEMATIKHAR,18:08
99720,SHEMATIKHAR,18:43
99620,SHEMATIKHAR,19:13
99722,SHEMATIKHAR,19:43
99622,SHEMATIKHAR,20:13
99724,SHEMATIKHAR,20:58
99624,SHEMATIKHAR,21:43
99726,SHEMATIKHAR,22:38
99702,GAVHAN,05:42
99602,GAVHAN,06:22
99704,GAVHAN,06:52
99604,GAVHAN,07:27
99706,GAVHAN,07:57
99606,GAVHAN,08:27
99708,GAVHAN,08:57
99608,GAVHAN,09:27
99710,GAVHAN,09:57
99610,GAVHAN,10:27
99712,GAVHAN,11:27
99612,GAVHAN,12:27
99714,GAVHAN,13:27
99614,GAVHAN,14:27
99716,GAVHAN,15:27
99616,GAVHAN,16:27
99718,GAVHAN,17:27
99618,GAVHAN,18:12
99720,GAVHAN,18:47
99620,GAVHAN,19:17
99722,GAVHAN,19:47
99622,GAVHAN,20:17
99724,GAVHAN,21:02
99624,GAVHAN,21:47
99726,GAVHAN,22:42
99702,KHARKOPAR,05:46
99602,KHARKOPAR,06:26
99704,KHARKOPAR,06:56
99604,KHARKOPAR,07:31
99706,KHARKOPAR,08:01
99606,KHARKOPAR,08:31
99708,KHARKOPAR,09:01
99608,KHARKOPAR,09:31
99710,KHARKOPAR,10:01
99610,KHARKOPAR,10:31
99712,KHARKOPAR,11:31
99612,KHARKOPAR,12:31
99714,KHARKOPAR,13:31
99614,KHARKOPAR,14:31
99716,KHARKOPAR,15:31
99616,KHARKOPAR,16:31
99718,KHARKOPAR,17:31
99618,KHARKOPAR,18:16
99720,KHARKOPAR,18:51
99620,KHARKOPAR,19:21
99722,KHARKOPAR,19:51
99622,KHARKOPAR,20:21
99724,KHARKOPAR,21:06
99624,KHARKOPAR,21:51
99726,KHARKOPAR,22:46
99702,BAMANDONGRI,05:50
99602,BAMANDONGRI,06:30
99704,BAMANDONGRI,07:00
99604,BAMANDONGRI,07:35
99706,BAMANDONGRI,08:05
99606,BAMANDONGRI,08:35
99708,BAMANDONGRI,09:05
99608,BAMANDONGRI,09:35
99710,BAMANDONGRI,10:05
99610,BAMANDONGRI,10:35
99712,BAMANDONGRI,11:35
99612,BAMANDONGRI,12:35
99714,BAMANDONGRI,13:35
99614,BAMANDONGRI,14:35
99716,BAMANDONGRI,15:35
99616,BAMANDONGRI,16:35
99718,BAMANDONGRI,17:35
99618,BAMANDONGRI,18:20
99720,BAMANDONGRI,18:55
99620,BAMANDONGRI,19:25
99722,BAMANDONGRI,19:55
99622,BAMANDONGRI,20:25
99724,BAMANDONGRI,21:10
99624,BAMANDONGRI,21:55
99726,BAMANDONGRI,22:50
99702,TARGHAR,05:53
99602,TARGHAR,06:33
99704,TARGHAR,07:03
99604,TARGHAR,07:38
99706,TARGHAR,08:08
99606,TARGHAR,08:38
99708,TARGHAR,09:08
99608,TARGHAR,09:38
99710,TARGHAR,10:08
99610,TARGHAR,10:38
99712,TARGHAR,11:38
99612,TARGHAR,12:38
99714,TARGHAR,13:38
99614,TARGHAR,14:38
99716,TARGHAR,15:38
99616,TARGHAR,16:38
99718,TARGHAR,17:38
99618,TARGHAR,18:23
99720,TARGHAR,18:58
99620,TARGHAR,19:28
99722,TARGHAR,19:58
99622,TARGHAR,20:28
99724,TARGHAR,21:13
99624,TARGHAR,21:58
99726,TARGHAR,22:53
99702,BELAPUR,06:03
99704,BELAPUR,07:13
99706,BELAPUR,08:18
99708,BELAPUR,09:18
99710,BELAPUR,10:18
99712,BELAPUR,11:48
99714,BELAPUR,13:48
99716,BELAPUR,15:48
99718,BELAPUR,17:48
99720,BELAPUR,19:08
99722,BELAPUR,20:08
99724,BELAPUR,21:23
99726,BELAPUR,23:03
99602,SEAWOODS DARAVE KARAVE,06:38
99604,SEAWOODS DARAVE KARAVE,07:43
99606,SEAWOODS DARAVE KARAVE,08:43
99608,SEAWOODS DARAVE KARAVE,09:43
99610,SEAWOODS DARAVE KARAVE,10:43
99612,SEAWOODS DARAVE KARAVE,12:43
99614,SEAWOODS DARAVE KARAVE,14:43
99616,SEAWOODS DARAVE KARAVE,16:43
99618,SEAWOODS DARAVE KARAVE,18:28
99620,SEAWOODS DARAVE KARAVE,19:33
99622,SEAWOODS DARAVE KARAVE,20:33
99624,SEAWOODS DARAVE KARAVE,22:03
99602,NERUL,06:44
99604,NERUL,07:49
99606,NERUL,08:49
99608,NERUL,09:49
99610,NERUL,10:49
99612,NERUL,12:49
99614,NERUL,14:49
99616,NERUL,16:49
99618,NERUL,18:34
99620,NERUL,19:39
99622,NERUL,20:39
99624,NERUL,22:09
