train_number,station,time
93023,DAHANU ROAD,13:48
93025,DAHANU ROAD,14:26
93205,DAHANU ROAD,16:20
93029,DAHANU ROAD,17:08
93031,DAHANU ROAD,18:00
93033,DAHANU ROAD,19:30
93035,DAHANU ROAD,20:19
93207,DAHANU ROAD,21:54
93039,DAHANU ROAD,22:16
93041,DAHANU ROAD,23:05
93002,DAHANU ROAD,04:34
93004,DAHANU ROAD,05:51
93006,DAHANU ROAD,07:00
93202,DAHANU ROAD,07:16
93010,DAHANU ROAD,08:35
93012,DAHANU ROAD,09:36
93014,DAHANU ROAD,10:21
93016,DAHANU ROAD,10:34
93018,DAHANU ROAD,11:30
93020,DAHANU ROAD,12:24
93022,DAHANU ROAD,12:51
93204,DAHANU ROAD,13:20
93026,DAHANU ROAD,14:01
93028,DAHANU ROAD,15:18
93030,DAHANU ROAD,16:05
93206,DAHANU ROAD,17:10
93034,DAHANU ROAD,17:44
93036,DAHANU ROAD,19:05
93038,DAHANU ROAD,19:45
93040,DAHANU ROAD,20:44
93208,DAHANU ROAD,22:45
93002,Vangaon,04:50
93004,Vangaon,06:06
93006,Vangaon,07:14
93202,Vangaon,07:34
93010,Vangaon,08:50
93012,Vangaon,09:49
93014,Vangaon,10:36
93016,Vangaon,10:48
93018,Vangaon,11:44
93020,Vangaon,12:40
93022,Vangaon,13:07
93204,Vangaon,13:34
93026,Vangaon,14:17
93028,Vangaon,15:33
93030,Vangaon,16:20
93206,Vangaon,17:24
93034,Vangaon,18:00
93036,Vangaon,19:18
93038,Vangaon,20:01
93040,Vangaon,21:02
93208,Vangaon,22:57
93002,Boisar,05:03
93004,Boisar,06:13
93006,Boisar,07:21
93202,Boisar,07:54
93010,Boisar,08:57
93012,Boisar,09:58
93014,Boisar,10:43
93016,Boisar,10:57
93018,Boisar,12:04
93020,Boisar,12:54
93022,Boisar,13:14
93204,Boisar,13:43
93026,Boisar,14:37
93028,Boisar,15:40
93030,Boisar,16:27
93206,Boisar,17:33
93034,Boisar,18:08
93036,Boisar,19:27
93038,Boisar,20:15
93040,Boisar,21:17
93208,Boisar,23:05
93002,Umroli,05:10
93004,Umroli,06:20
93006,Umroli,07:27
93202,Umroli,08:01
93010,Umroli,09:04
93012,Umroli,10:03
93014,Umroli,10:50
93016,Umroli,11:03
93018,Umroli,12:09
93020,Umroli,13:00
93022,Umroli,13:21
93204,Umroli,13:48
93026,Umroli,14:42
93028,Umroli,15:47
93030,Umroli,16:34
93206,Umroli,17:39
93034,Umroli,18:13
93036,Umroli,19:32
93038,Umroli,20:21
93040,Umroli,21:22
93208,Umroli,23:10
93002,PALGHAR,05:15
93004,PALGHAR,06:27
93006,PALGHAR,07:34
93202,PALGHAR,08:06
93010,PALGHAR,09:09
93012,PALGHAR,10:09
93014,PALGHAR,10:56
93016,PALGHAR,11:08
93018,PALGHAR,12:15
93020,PALGHAR,13:05
93022,PALGHAR,13:27
93204,PALGHAR,13:54
93026,PALGHAR,14:48
93028,PALGHAR,16:05
93030,PALGHAR,16:39
93206,PALGHAR,17:44
93034,PALGHAR,18:20
93036,PALGHAR,19:39
93038,PALGHAR,20:28
93040,PALGHAR,21:29
93208,PALGHAR,23:15
93002,Kelve Road,05:24
93004,Kelve Road,06:45
93006,Kelve Road,07:41
93202,Kelve Road,08:15
93010,Kelve Road,09:18
93012,Kelve Road,10:20
93014,Kelve Road,11:03
93016,Kelve Road,11:17
93018,Kelve Road,12:24
93020,Kelve Road,13:14
93022,Kelve Road,13:34
93204,Kelve Road,14:03
93026,Kelve Road,14:57
93028,Kelve Road,16:14
93030,Kelve Road,16:48
93206,Kelve Road,17:53
93034,Kelve Road,18:27
93036,Kelve Road,19:47
93038,Kelve Road,20:35
93040,Kelve Road,21:36
93208,Kelve Road,23:23
93002,Saphale,05:30
93004,Saphale,06:51
93006,Saphale,07:48
93202,Saphale,08:21
93010,Saphale,09:24
93012,Saphale,10:32
93014,Saphale,11:10
93016,Saphale,11:23
93018,Saphale,12:29
93020,Saphale,13:20
93022,Saphale,13:41
93204,Saphale,14:08
93026,Saphale,15:02
93028,Saphale,16:21
93030,Saphale,16:54
93206,Saphale,17:59
93034,Saphale,18:33
93036,Saphale,19:52
93038,Saphale,20:42
93040,Saphale,21:42
93208,Saphale,23:28
93002,Vaiterna,05:37
93004,Vaiterna,07:00
93006,Vaiterna,07:54
93202,Vaiterna,08:28
93010,Vaiterna,09:33
93012,Vaiterna,10:39
93014,Vaiterna,11:17
93016,Vaiterna,11:30
93018,Vaiterna,12:38
93020,Vaiterna,13:27
93022,Vaiterna,13:48
93204,Vaiterna,14:17
93026,Vaiterna,15:11
93028,Vaiterna,16:29
93030,Vaiterna,17:01
93206,Vaiterna,18:06
93034,Vaiterna,18:42
93036,Vaiterna,20:01
93038,Vaiterna,20:50
93040,Vaiterna,21:51
93208,Vaiterna,23:35
93002,VIRAR,05:46
93004,VIRAR,07:09
93006,VIRAR,08:10
93202,VIRAR,08:39
93010,VIRAR,09:49
93012,VIRAR,10:54
93014,VIRAR,11:30
93016,VIRAR,11:44
93018,VIRAR,12:53
93020,VIRAR,13:41
93022,VIRAR,13:57
93204,VIRAR,14:35
93026,VIRAR,15:20
93028,VIRAR,16:39
93030,VIRAR,17:15
93206,VIRAR,18:27
93034,VIRAR,18:54
93036,VIRAR,20:15
93038,VIRAR,21:00
93040,VIRAR,22:05
93208,VIRAR,23:50
93002,VASAI ROAD,05:57
93004,VASAI ROAD,07:18
93202,VASAI ROAD,08:48
93010,VASAI ROAD,09:58
93022,VASAI ROAD,14:06
93026,VASAI ROAD,15:31
93028,VASAI ROAD,16:52
93034,VASAI ROAD,19:09
93036,VASAI ROAD,20:24
93038,VASAI ROAD,21:08
93002,BHAYANDER,06:04
93004,BHAYANDER,07:25
93202,BHAYANDER,08:55
93010,BHAYANDER,10:07
93022,BHAYANDER,14:14
93026,BHAYANDER,15:40
93028,BHAYANDER,17:01
93034,BHAYANDER,19:16
93036,BHAYANDER,20:32
93038,BHAYANDER,21:15
93002,BORIVALI,06:18
93004,BORIVALI,07:34
93202,BORIVALI,09:04
93010,BORIVALI,10:21
93022,BORIVALI,14:24
93026,BORIVALI,15:53
93028,BORIVALI,17:12
93034,BORIVALI,19:29
93036,BORIVALI,20:39
93038,BORIVALI,21:22
93002,ANDHERI,06:29
93004,ANDHERI,07:48
93202,ANDHERI,09:18
93022,ANDHERI,14:35
93026,ANDHERI,16:09
93028,ANDHERI,17:28
93034,ANDHERI,19:45
93036,ANDHERI,20:53
93038,ANDHERI,21:36
93002,BANDRA,06:38
93004,BANDRA,07:57
93202,BANDRA,09:27
93022,BANDRA,14:44
93026,BANDRA,16:18
93028,BANDRA,17:39
93034,BANDRA,19:54
93036,BANDRA,21:02
93038,BANDRA,21:45
93002,DADAR,06:44
93004,DADAR,08:03
93202,DADAR,09:33
93022,DADAR,14:51
93026,DADAR,16:23
93028,DADAR,17:46
93034,DADAR,19:59
93036,DADAR,21:08
93038,DADAR,21:51
93002,M'BAI CENTRAL,06:51
93004,M'BAI CENTRAL,08:10
93202,M'BAI CENTRAL,09:40
93022,M'BAI CENTRAL,14:57
93026,M'BAI CENTRAL,16:30
93034,M'BAI CENTRAL,20:06
93036,M'BAI CENTRAL,21:15
93038,M'BAI CENTRAL,21:58
93002,Grant Road,06:53
93004,Grant Road,08:12
93022,Grant Road,15:00
93026,Grant Road,16:32
93036,Grant Road,21:17
93038,Grant Road,22:00
93002,Charni Road,06:54
93004,Charni Road,08:14
93022,Charni Road,15:02
93026,Charni Road,16:34
93036,Charni Road,21:18
93038,Charni Road,22:02
93002,Marine Lines,06:58
93004,Marine Lines,08:17
93022,Marine Lines,15:04
93026,Marine Lines,16:38
93036,Marine Lines,21:22
93038,Marine Lines,22:05
93002,CHURCHGATE,07:05
93004,CHURCHGATE,08:23
93202,CHURCHGATE,09:56
93022,CHURCHGATE,15:09
93026,CHURCHGATE,16:43
93034,CHURCHGATE,20:15
93036,CHURCHGATE,21:27
93038,CHURCHGATE,22:09
