train_number,station,time
96403,Kanjur Marg,05:00
97303,Kanjur Marg,05:11
96107,Kanjur Marg,05:28
96201,Kanjur Marg,05:36
97003,Kanjur Marg,05:41
97005,Kanjur Marg,05:44
96405,Kanjur Marg,05:48
96505,Kanjur Marg,05:53
96303,Kanjur Marg,05:57
96301,Bhandup,00:46
96401,Bhandup,00:52
96101,Bhandup,00:56
97301,Bhandup,01:08
96601,Bhandup,04:58
96403,Bhandup,05:03
97303,Bhandup,05:14
96107,Bhandup,05:31
96201,Bhandup,05:39
97003,Bhandup,05:44
97005,Bhandup,05:47
96405,Bhandup,05:51
96505,Bhandup,05:56
96303,Bhandup,06:00
96301,Nahur,00:49
96401,Nahur,00:55
96101,Nahur,00:59
97301,Nahur,01:11
96601,Nahur,05:01
96403,Nahur,05:06
97303,Nahur,05:17
96107,Nahur,05:34
96201,Nahur,05:42
97003,Nahur,05:47
97005,Nahur,05:50
96405,Nahur,05:54
96505,Nahur,05:59
96303,Nahur,06:03
96301,Mulund,00:52
96401,Mulund,00:58
96101,Mulund,01:02
97301,Mulund,01:14
96601,Mulund,05:04
96403,Mulund,05:09
97303,Mulund,05:20
96107,Mulund,05:37
96201,Mulund,05:45
97003,Mulund,05:50
97005,Mulund,05:53
96405,Mulund,05:57
96505,Mulund,06:02
96303,Mulund,06:06
96301,Thane,00:56
96401,Thane,01:02
96101,Thane,01:06
97301,Thane,01:19
96103,Thane,05:00
97001,Thane,05:04
96601,Thane,05:09
96403,Thane,05:14
97201,Thane,05:20
95001,Thane,05:20
97303,Thane,05:25
96105,Thane,05:27
96603,Thane,05:35
96107,Thane,05:42
96503,Thane,05:46
96201,Thane,05:50
97003,Thane,05:54
97005,Thane,05:58
96405,Thane,06:02
96505,Thane,06:07
96303,Thane,06:11
95701,Thane,06:01
96301,Kalva,01:01
96401,Kalva,01:07
96101,Kalva,01:11
96103,Kalva,05:05
97001,Kalva,05:09
96601,Kalva,05:14
96403,Kalva,05:19
97201,Kalva,05:25
96105,Kalva,05:32
96603,Kalva,05:40
96107,Kalva,05:47
96503,Kalva,05:51
96201,Kalva,05:55
97003,Kalva,05:59
97005,Kalva,06:03
96405,Kalva,06:07
96505,Kalva,06:12
96303,Kalva,06:16
96301,Mumbra,01:07
96401,Mumbra,01:13
96101,Mumbra,01:17
96103,Mumbra,05:11
97001,Mumbra,05:15
96601,Mumbra,05:20
96403,Mumbra,05:25
97201,Mumbra,05:31
96105,Mumbra,05:38
96603,Mumbra,05:46
96107,Mumbra,05:53
96503,Mumbra,05:57
96201,Mumbra,06:01
97003,Mumbra,06:05
97005,Mumbra,06:09
96405,Mumbra,06:13
96505,Mumbra,06:18
96303,Mumbra,06:22
96301,Diva,01:11
96401,Diva,01:17
96101,Diva,01:21
96103,Diva,05:15
97001,Diva,05:19
96601,Diva,05:24
96403,Diva,05:29
97201,Diva,05:35
96105,Diva,05:42
96603,Diva,05:50
96107,Diva,05:57
96503,Diva,06:01
96201,Diva,06:05
97003,Diva,06:09
97005,Diva,06:13
96405,Diva,06:17
96505,Diva,06:22
96303,Diva,06:26
96301,Kopar,01:16
96401,Kopar,01:22
96101,Kopar,01:26
96103,Kopar,05:20
97001,Kopar,05:24
96601,Kopar,05:29
96403,Kopar,05:34
97201,Kopar,05:40
96105,Kopar,05:47
96603,Kopar,05:55
96107,Kopar,06:02
96503,Kopar,06:06
96201,Kopar,06:10
97003,Kopar,06:14
97005,Kopar,06:18
96405,Kopar,06:22
96505,Kopar,06:27
96303,Kopar,06:31
96301,Dombivli,01:20
96401,Dombivli,01:26
96101,Dombivli,01:30
96103,Dombivli,05:23
97001,Dombivli,05:27
96601,Dombivli,05:32
96403,Dombivli,05:37
97201,Dombivli,05:43
95001,Dombivli,05:36
96105,Dombivli,05:50
96603,Dombivli,05:58
96107,Dombivli,06:05
96503,Dombivli,06:09
96201,Dombivli,06:13
97003,Dombivli,06:17
97005,Dombivli,06:21
96405,Dombivli,06:25
96505,Dombivli,06:30
96303,Dombivli,06:34
95701,Dombivli,06:17
96301,Thakurli,01:24
96401,Thakurli,01:30
96101,Thakurli,01:34
96103,Thakurli,05:27
97001,Thakurli,05:31
96601,Thakurli,05:36
96403,Thakurli,05:41
96105,Thakurli,05:54
96603,Thakurli,06:02
96107,Thakurli,06:09
96503,Thakurli,06:13
96201,Thakurli,06:17
97003,Thakurli,06:21
97005,Thakurli,06:25
96405,Thakurli,06:29
96505,Thakurli,06:34
96303,Thakurli,06:38
96301,Kalyan,01:30
96401,Kalyan,01:37
96101,Kalyan,01:40
96501,Kalyan,05:28
96103,Kalyan,05:34
97001,Kalyan,05:36
96601,Kalyan,05:42
96403,Kalyan,05:48
95001,Kalyan,05:53
96105,Kalyan,06:01
96603,Kalyan,06:08
96107,Kalyan,06:16
96503,Kalyan,06:20
96201,Kalyan,06:23
97003,Kalyan,06:27
97005,Kalyan,06:31
96405,Kalyan,06:36
96505,Kalyan,06:41
96303,Kalyan,06:45
95701,Kalyan,06:24
96301,Vithalwadi,01:35
96101,Vithalwadi,01:44
96103,Vithalwadi,05:38
95001,Vithalwadi,05:57
96105,Vithalwadi,06:05
96107,Vithalwadi,06:20
96201,Vithalwadi,06:27
96303,Vithalwadi,06:49
96301,Ulhas Nagar,01:38
96101,Ulhas Nagar,01:47
96103,Ulhas Nagar,05:41
95001,Ulhas Nagar,06:00
96105,Ulhas Nagar,06:08
96107,Ulhas Nagar,06:23
96201,Ulhas Nagar,06:30
96303,Ulhas Nagar,06:52
96301,Ambernath,01:46
96101,Ambernath,01:51
96103,Ambernath,05:45
95001,Ambernath,06:04
96105,Ambernath,06:12
96107,Ambernath,06:27
96201,Ambernath,06:34
96303,Ambernath,06:58
96101,Badlapur,01:58
96103,Badlapur,05:52
95001,Badlapur,06:11
96105,Badlapur,06:19
96107,Badlapur,06:34
96201,Badlapur,06:43
96101,Vangani,02:06
96103,Vangani,06:01
95001,Vangani,06:20
96105,Vangani,06:28
96107,Vangani,06:43
96101,Shelu,02:10
96103,Shelu,06:05
95001,Shelu,06:24
96105,Shelu,06:32
96107,Shelu,06:47
96101,Neral,02:14
96103,Neral,06:09
95001,Neral,06:28
96105,Neral,06:36
96107,Neral,06:51
96101,Bhivpuri Road,02:21
96103,Bhivpuri Road,06:16
95001,Bhivpuri Road,06:35
96105,Bhivpuri Road,06:43
96107,Bhivpuri Road,06:58
96101,Karjat,02:33
96001,Karjat,05:43
96103,Karjat,06:25
95001,Karjat,06:44
96105,Karjat,06:52
96107,Karjat,07:08
96001,Palasdhari,05:48
95001,Palasdhari,06:49
96001,Kelavli,05:55
95001,Kelavli,06:56
96001,Dolavli,05:58
95001,Dolavli,06:59
96001,Lowjee,06:02
95001,Lowjee,07:03
96001,Khopoli,06:08
95001,Khopoli,07:09
96401,Shahad,01:41
96501,Shahad,05:32
96601,Shahad,05:46
96403,Shahad,05:52
96603,Shahad,06:12
96503,Shahad,06:25
96405,Shahad,06:40
96505,Shahad,06:45
96401,Ambivli,01:44
96501,Ambivli,05:35
96601,Ambivli,05:49
96403,Ambivli,05:55
96603,Ambivli,06:15
96503,Ambivli,06:28
96405,Ambivli,06:43
96505,Ambivli,06:48
96401,Titwala,01:50
96501,Titwala,05:41
96601,Titwala,05:57
96403,Titwala,06:01
96603,Titwala,06:23
96503,Titwala,06:34
96405,Titwala,06:49
96505,Titwala,06:54
96401,Khadavli,01:57
96501,Khadavli,05:48
96403,Khadavli,06:08
96503,Khadavli,06:41
96405,Khadavli,06:56
96505,Khadavli,07:01
96401,Vasind,02:04
96501,Vasind,05:55
96403,Vasind,06:15
96503,Vasind,06:48
96405,Vasind,07:03
96505,Vasind,07:08
96401,Asangaon,02:10
96501,Asangaon,06:03
96403,Asangaon,06:25
96503,Asangaon,06:58
96405,Asangaon,07:09
96505,Asangaon,07:18
96401,Atgaon,02:19
96403,Atgaon,06:34
96405,Atgaon,07:18
96401,Thansit,02:24
96403,Thansit,06:39
96405,Thansit,07:25
96401,Khardi,02:29
96403,Khardi,06:44
96405,Khardi,07:28
96401,Umbermalli,02:35
96403,Umbermalli,06:51
96405,Umbermalli,07:34
96401,Kasara,02:54
96403,Kasara,07:03
96405,Kasara,07:46
96605,CSMT,05:28
96305,CSMT,05:40
95101,CSMT,05:46
96607,CSMT,05:51
96507,CSMT,06:01
95703,CSMT,06:06
95103,CSMT,06:10
96609,CSMT,06:14
97203,CSMT,06:23
95201,CSMT,06:24
96611,CSMT,06:30
97021,CSMT,06:37
97305,CSMT,06:41
96309,CSMT,06:48
96605,Masjid,05:31
96305,Masjid,05:43
96607,Masjid,05:54
96507,Masjid,06:04
96609,Masjid,06:17
97203,Masjid,06:26
96611,Masjid,06:33
97021,Masjid,06:40
97305,Masjid,06:44
96309,Masjid,06:51
96605,Sandhurst Road,05:33
96305,Sandhurst Road,05:45
96607,Sandhurst Road,05:56
96507,Sandhurst Road,06:06
96609,Sandhurst Road,06:19
97203,Sandhurst Road,06:28
96611,Sandhurst Road,06:35
97021,Sandhurst Road,06:42
97305,Sandhurst Road,06:46
96309,Sandhurst Road,06:53
96605,Byculla,05:36
96305,Byculla,05:48
95101,Byculla,05:53
96607,Byculla,05:59
96507,Byculla,06:09
95703,Byculla,06:14
95103,Byculla,06:17
96609,Byculla,06:22
97203,Byculla,06:31
95201,Byculla,06:32
96611,Byculla,06:38
97021,Byculla,06:45
97305,Byculla,06:49
96309,Byculla,06:56
96605,Chinchpokli,05:38
96305,Chinchpokli,05:50
96607,Chinchpokli,06:01
96507,Chinchpokli,06:11
96609,Chinchpokli,06:24
97203,Chinchpokli,06:33
96611,Chinchpokli,06:40
97021,Chinchpokli,06:47
97305,Chinchpokli,06:51
96309,Chinchpokli,06:58
96605,Currey Road,05:40
96305,Currey Road,05:52
96607,Currey Road,06:03
96507,Currey Road,06:13
96609,Currey Road,06:26
97203,Currey Road,06:35
96611,Currey Road,06:42
97021,Currey Road,06:49
97305,Currey Road,06:53
96309,Currey Road,07:00
96605,Parel,05:43
96305,Parel,05:55
96607,Parel,06:06
96507,Parel,06:16
97017,Parel,06:25
96609,Parel,06:29
97203,Parel,06:38
97019,Parel,06:41
96611,Parel,06:45
97021,Parel,06:52
97305,Parel,06:56
96309,Parel,07:03
96605,Dadar,05:46
96305,Dadar,05:58
95101,Dadar,05:59
96607,Dadar,06:09
96507,Dadar,06:19
95703,Dadar,06:21
95103,Dadar,06:24
97017,Dadar,06:28
96609,Dadar,06:32
97203,Dadar,06:41
95201,Dadar,06:38
97019,Dadar,06:44
96611,Dadar,06:48
97021,Dadar,06:55
97305,Dadar,06:59
96309,Dadar,07:06
96605,Matunga,05:49
96305,Matunga,06:01
96607,Matunga,06:12
96507,Matunga,06:22
97017,Matunga,06:31
96609,Matunga,06:35
97203,Matunga,06:44
97019,Matunga,06:47
96611,Matunga,06:51
97021,Matunga,06:58
97305,Matunga,07:02
96309,Matunga,07:09
96605,Sion,05:52
96305,Sion,06:04
96607,Sion,06:15
96507,Sion,06:25
97017,Sion,06:34
96609,Sion,06:38
97203,Sion,06:47
97019,Sion,06:50
96611,Sion,06:54
97021,Sion,07:01
97305,Sion,07:05
96309,Sion,07:12
96605,Kurla,05:56
96305,Kurla,06:08
95101,Kurla,06:06
96607,Kurla,06:19
96507,Kurla,06:29
95703,Kurla,06:28
95103,Kurla,06:31
97017,Kurla,06:38
96609,Kurla,06:42
97203,Kurla,06:51
95201,Kurla,06:45
97019,Kurla,06:54
96611,Kurla,06:58
97021,Kurla,07:05
97305,Kurla,07:09
96309,Kurla,07:16
96605,Vidyavihar,05:59
97009,Vidyavihar,06:05
96305,Vidyavihar,06:11
97011,Vidyavihar,06:15
96607,Vidyavihar,06:22
97013,Vidyavihar,06:26
96507,Vidyavihar,06:32
97015,Vidyavihar,06:37
97017,Vidyavihar,06:41
96609,Vidyavihar,06:45
96307,Vidyavihar,06:49
97203,Vidyavihar,06:54
97019,Vidyavihar,06:57
96611,Vidyavihar,07:01
97205,Vidyavihar,07:04
97021,Vidyavihar,07:08
97305,Vidyavihar,07:12
96309,Vidyavihar,07:19
96605,Ghatkopar,06:02
97009,Ghatkopar,06:08
96305,Ghatkopar,06:14
95101,Ghatkopar,06:10
97011,Ghatkopar,06:18
96607,Ghatkopar,06:25
97013,Ghatkopar,06:29
96507,Ghatkopar,06:35
95703,Ghatkopar,06:32
95103,Ghatkopar,06:35
97015,Ghatkopar,06:40
97017,Ghatkopar,06:44
96609,Ghatkopar,06:48
96307,Ghatkopar,06:52
97203,Ghatkopar,06:57
97019,Ghatkopar,07:00
96611,Ghatkopar,07:04
97205,Ghatkopar,07:07
97021,Ghatkopar,07:11
97305,Ghatkopar,07:15
96309,Ghatkopar,07:22
96605,Vikhroli,06:06
97009,Vikhroli,06:12
96305,Vikhroli,06:18
97011,Vikhroli,06:22
96607,Vikhroli,06:29
97013,Vikhroli,06:33
96507,Vikhroli,06:39
97015,Vikhroli,06:44
97017,Vikhroli,06:48
96609,Vikhroli,06:52
96307,Vikhroli,06:56
97203,Vikhroli,07:01
95201,Vikhroli,06:53
97019,Vikhroli,07:04
96611,Vikhroli,07:08
97205,Vikhroli,07:11
97021,Vikhroli,07:15
97305,Vikhroli,07:19
96309,Vikhroli,07:26
96605,Kanjur Marg,06:09
97009,Kanjur Marg,06:15
96305,Kanjur Marg,06:21
97011,Kanjur Marg,06:25
96607,Kanjur Marg,06:32
97013,Kanjur Marg,06:36
96507,Kanjur Marg,06:42
97015,Kanjur Marg,06:47
97017,Kanjur Marg,06:51
96609,Kanjur Marg,06:55
96307,Kanjur Marg,06:59
97203,Kanjur Marg,07:04
97019,Kanjur Marg,07:07
96611,Kanjur Marg,07:11
97205,Kanjur Marg,07:14
97021,Kanjur Marg,07:18
97305,Kanjur Marg,07:22
96309,Kanjur Marg,07:29
96605,Bhandup,06:12
97009,Bhandup,06:18
96305,Bhandup,06:24
97011,Bhandup,06:28
96607,Bhandup,06:35
97013,Bhandup,06:39
96507,Bhandup,06:45
97015,Bhandup,06:50
97017,Bhandup,06:54
96609,Bhandup,06:58
96307,Bhandup,07:02
97203,Bhandup,07:07
97019,Bhandup,07:10
96611,Bhandup,07:14
97205,Bhandup,07:17
97021,Bhandup,07:21
97305,Bhandup,07:25
96309,Bhandup,07:32
96605,Nahur,06:15
97009,Nahur,06:21
96305,Nahur,06:27
97011,Nahur,06:31
96607,Nahur,06:38
97013,Nahur,06:42
96507,Nahur,06:48
97015,Nahur,06:53
97017,Nahur,06:57
96609,Nahur,07:01
96307,Nahur,07:05
97203,Nahur,07:10
97019,Nahur,07:13
96611,Nahur,07:17
97205,Nahur,07:20
97021,Nahur,07:24
97305,Nahur,07:28
96309,Nahur,07:35
96605,Mulund,06:18
97009,Mulund,06:24
96305,Mulund,06:30
97011,Mulund,06:34
96607,Mulund,06:41
97013,Mulund,06:45
96507,Mulund,06:51
97015,Mulund,06:56
97017,Mulund,07:00
96609,Mulund,07:04
96307,Mulund,07:08
97203,Mulund,07:13
95201,Mulund,07:01
97019,Mulund,07:16
96611,Mulund,07:20
97205,Mulund,07:23
97021,Mulund,07:27
97305,Mulund,07:31
96309,Mulund,07:38
97007,Thane,06:15
96605,Thane,06:23
97009,Thane,06:30
96305,Thane,06:35
95101,Thane,06:25
97011,Thane,06:39
96607,Thane,06:46
97013,Thane,06:50
96507,Thane,06:56
95703,Thane,06:46
95103,Thane,06:49
97015,Thane,07:01
97017,Thane,07:05
96609,Thane,07:08
96307,Thane,07:12
97203,Thane,07:17
95201,Thane,07:05
97019,Thane,07:21
96611,Thane,07:25
97205,Thane,07:28
97021,Thane,07:32
97305,Thane,07:36
96309,Thane,07:43
97007,Kalva,06:20
96605,Kalva,06:28
97009,Kalva,06:36
96305,Kalva,06:40
97011,Kalva,06:44
96607,Kalva,06:51
97013,Kalva,06:55
96507,Kalva,07:01
97015,Kalva,07:06
97017,Kalva,07:10
96609,Kalva,07:13
96307,Kalva,07:17
97203,Kalva,07:22
97019,Kalva,07:26
96611,Kalva,07:30
97205,Kalva,07:33
97021,Kalva,07:37
96309,Kalva,07:48
97007,Mumbra,06:26
96605,Mumbra,06:34
97009,Mumbra,06:42
96305,Mumbra,06:46
97011,Mumbra,06:50
96607,Mumbra,06:57
97013,Mumbra,07:01
96507,Mumbra,07:07
97015,Mumbra,07:12
97017,Mumbra,07:16
96609,Mumbra,07:19
96307,Mumbra,07:23
97203,Mumbra,07:28
97019,Mumbra,07:32
96611,Mumbra,07:36
97205,Mumbra,07:39
97021,Mumbra,07:43
96309,Mumbra,07:54
97007,Diva,06:30
96605,Diva,06:38
97009,Diva,06:46
96305,Diva,06:50
97011,Diva,06:54
96607,Diva,07:01
97013,Diva,07:05
96507,Diva,07:11
95103,Diva,06:59
97015,Diva,07:16
97017,Diva,07:20
96609,Diva,07:23
96307,Diva,07:27
97203,Diva,07:32
97019,Diva,07:36
96611,Diva,07:40
97205,Diva,07:43
97021,Diva,07:47
96309,Diva,07:58
97007,Kopar,06:35
96605,Kopar,06:43
97009,Kopar,06:51
96305,Kopar,06:55
97011,Kopar,06:59
96607,Kopar,07:06
97013,Kopar,07:10
96507,Kopar,07:16
97015,Kopar,07:21
97017,Kopar,07:25
96609,Kopar,07:28
96307,Kopar,07:32
97203,Kopar,07:37
97019,Kopar,07:41
96611,Kopar,07:45
97205,Kopar,07:48
97021,Kopar,07:52
96309,Kopar,08:03
97007,Dombivli,06:38
96605,Dombivli,06:46
97009,Dombivli,06:54
96305,Dombivli,06:59
95101,Dombivli,06:41
97011,Dombivli,07:03
96607,Dombivli,07:10
97013,Dombivli,07:14
96507,Dombivli,07:20
95703,Dombivli,07:02
95103,Dombivli,07:05
97015,Dombivli,07:25
97017,Dombivli,07:29
96609,Dombivli,07:32
96307,Dombivli,07:35
97203,Dombivli,07:41
95201,Dombivli,07:20
97019,Dombivli,07:45
96611,Dombivli,07:49
97205,Dombivli,07:52
97021,Dombivli,07:56
96309,Dombivli,08:07
97007,Thakurli,06:42
96605,Thakurli,06:50
97009,Thakurli,06:57
96305,Thakurli,07:03
97011,Thakurli,07:07
96607,Thakurli,07:15
97013,Thakurli,07:19
96507,Thakurli,07:24
97015,Thakurli,07:29
97017,Thakurli,07:33
96609,Thakurli,07:36
96307,Thakurli,07:39
97019,Thakurli,07:49
96611,Thakurli,07:53
97021,Thakurli,08:00
96309,Thakurli,08:11
97007,Kalyan,06:47
96605,Kalyan,06:56
97009,Kalyan,07:04
96305,Kalyan,07:09
95101,Kalyan,06:50
97011,Kalyan,07:14
96607,Kalyan,07:22
97013,Kalyan,07:25
96507,Kalyan,07:32
95703,Kalyan,07:10
95103,Kalyan,07:15
97015,Kalyan,07:35
97017,Kalyan,07:39
96609,Kalyan,07:43
96307,Kalyan,07:47
95201,Kalyan,07:27
97019,Kalyan,07:55
96611,Kalyan,08:01
96509,Kalyan,08:04
97021,Kalyan,08:06
96309,Kalyan,08:17
96305,Vithalwadi,07:13
95101,Vithalwadi,06:54
95103,Vithalwadi,07:19
96307,Vithalwadi,07:51
95201,Vithalwadi,07:31
96309,Vithalwadi,08:21
96305,Ulhas Nagar,07:16
95101,Ulhas Nagar,06:57
95103,Ulhas Nagar,07:22
96307,Ulhas Nagar,07:54
95201,Ulhas Nagar,07:33
96309,Ulhas Nagar,08:24
96305,Ambernath,07:23
95101,Ambernath,07:03
95103,Ambernath,07:27
96307,Ambernath,08:00
95201,Ambernath,07:37
96309,Ambernath,08:30
95101,Badlapur,07:10
95103,Badlapur,07:34
95201,Badlapur,07:45
95101,Vangani,07:19
95103,Vangani,07:43
95101,Shelu,07:23
95103,Shelu,07:47
95101,Neral,07:27
95103,Neral,07:51
95101,Bhivpuri Road,07:34
95103,Bhivpuri Road,07:58
95101,Karjat,07:43
96003,Karjat,08:00
95103,Karjat,08:08
96003,Palasdhari,08:05
96003,Kelavli,08:12
96003,Dolavli,08:15
96003,Lowjee,08:19
96003,Khopoli,08:25
96605,Shahad,07:00
96607,Shahad,07:26
96507,Shahad,07:36
96609,Shahad,07:47
96611,Shahad,08:05
96509,Shahad,08:08
96605,Ambivli,07:03
96607,Ambivli,07:29
96507,Ambivli,07:39
96609,Ambivli,07:50
96611,Ambivli,08:08
96509,Ambivli,08:11
96605,Titwala,07:11
96607,Titwala,07:37
96507,Titwala,07:45
96609,Titwala,07:58
96611,Titwala,08:15
96509,Titwala,08:18
96507,Khadavli,07:52
96509,Khadavli,08:25
96507,Vasind,07:59
96509,Vasind,08:32
96507,Asangaon,08:07
96509,Asangaon,08:39
95105,CSMT,06:49
95401,CSMT,06:55
96613,CSMT,06:56
97307,CSMT,07:00
95203,CSMT,07:05
97025,CSMT,07:08
97309,CSMT,07:12
97207,CSMT,07:16
95705,CSMT,07:22
97027,CSMT,07:24
95501,CSMT,07:26
97311,CSMT,07:28
95003,CSMT,07:30
97029,CSMT,07:32
97209,CSMT,07:36
96511,CSMT,07:42
95707,CSMT,07:43
97313,CSMT,07:46
95205,CSMT,07:55
97033,CSMT,07:53
97315,CSMT,07:58
95901,CSMT,08:04
96613,Masjid,06:59
97307,Masjid,07:03
97025,Masjid,07:11
97309,Masjid,07:15
97207,Masjid,07:19
97027,Masjid,07:27
97311,Masjid,07:31
97029,Masjid,07:35
97209,Masjid,07:39
96511,Masjid,07:45
97313,Masjid,07:49
97033,Masjid,07:56
97315,Masjid,08:01
96613,Sandhurst Road,07:01
97307,Sandhurst Road,07:05
97025,Sandhurst Road,07:13
97309,Sandhurst Road,07:17
97207,Sandhurst Road,07:21
97027,Sandhurst Road,07:29
97311,Sandhurst Road,07:33
97029,Sandhurst Road,07:37
97209,Sandhurst Road,07:41
96511,Sandhurst Road,07:47
97313,Sandhurst Road,07:51
97033,Sandhurst Road,07:58
97315,Sandhurst Road,08:03
95105,Byculla,06:56
95401,Byculla,07:02
96613,Byculla,07:04
97307,Byculla,07:08
95203,Byculla,07:12
97025,Byculla,07:16
97309,Byculla,07:20
97207,Byculla,07:24
95705,Byculla,07:29
97027,Byculla,07:32
95501,Byculla,07:33
97311,Byculla,07:36
95003,Byculla,07:37
97029,Byculla,07:40
97209,Byculla,07:44
96511,Byculla,07:50
95707,Byculla,07:50
97313,Byculla,07:54
95205,Byculla,08:02
97033,Byculla,08:01
97315,Byculla,08:06
95901,Byculla,08:11
96613,Chinchpokli,07:06
97307,Chinchpokli,07:10
97025,Chinchpokli,07:18
97309,Chinchpokli,07:22
97207,Chinchpokli,07:26
97027,Chinchpokli,07:34
97311,Chinchpokli,07:38
97029,Chinchpokli,07:42
97209,Chinchpokli,07:46
96511,Chinchpokli,07:52
97313,Chinchpokli,07:56
97033,Chinchpokli,08:03
97315,Chinchpokli,08:08
96613,Currey Road,07:08
97307,Currey Road,07:12
97025,Currey Road,07:20
97309,Currey Road,07:24
97207,Currey Road,07:28
97027,Currey Road,07:36
97311,Currey Road,07:40
97029,Currey Road,07:44
97209,Currey Road,07:48
96511,Currey Road,07:54
97313,Currey Road,07:58
97033,Currey Road,08:05
97315,Currey Road,08:10
96613,Parel,07:11
97307,Parel,07:15
97025,Parel,07:23
