train_number,station,time
99223,NEU,10:42
99011,SWDV,09:14
99013,SWDV,09:47
99015,SWDV,10:12
99017,SWDV,10:35
99011,BEPR,09:18
99013,BEPR,09:51
99015,BEPR,10:16
99017,BEPR,10:39
99011,KHAG,09:22
99013,KHAG,09:55
99015,KHAG,10:20
99017,KHAG,10:43
99011,MANR,09:25
99013,MANR,09:58
99015,MANR,10:23
99017,MANR,10:46
99011,KNDS,09:28
99013,KNDS,10:01
99015,KNDS,10:26
99017,KNDS,10:49
99011,PNVL,09:33
99013,PNVL,10:06
99015,PNVL,10:31
99017,PNVL,10:54
99435,TNA,10:35
99019,TNA,10:39
99437,TNA,10:48
99225,TNA,10:55
99439,TNA,11:06
99021,TNA,11:14
99441,TNA,11:20
99227,TNA,11:27
99443,TNA,11:35
99229,TNA,11:42
99445,TNA,11:48
99023,TNA,12:00
99447,TNA,12:06
99231,TNA,12:12
99449,TNA,12:18
99233,TNA,12:35
99451,TNA,12:41
99025,TNA,12:49
99453,TNA,13:00
99435,DIGH,10:40
99019,DIGH,10:44
99437,DIGH,10:53
99225,DIGH,11:00
99439,DIGH,11:11
99021,DIGH,11:19
99441,DIGH,11:25
99227,DIGH,11:32
99443,DIGH,11:40
99229,DIGH,11:47
99445,DIGH,11:53
99023,DIGH,12:05
99447,DIGH,12:11
99231,DIGH,12:17
99449,DIGH,12:23
99233,DIGH,12:40
99451,DIGH,12:46
99025,DIGH,12:54
99453,DIGH,13:05
99435,AIRL,10:43
99019,AIRL,10:47
99437,AIRL,10:56
99225,AIRL,11:03
99439,AIRL,11:14
99021,AIRL,11:22
99441,AIRL,11:28
99227,AIRL,11:35
99443,AIRL,11:43
99229,AIRL,11:50
99445,AIRL,11:56
99023,AIRL,12:09
99447,AIRL,12:14
99231,AIRL,12:20
99449,AIRL,12:26
99233,AIRL,12:43
99451,AIRL,12:49
99025,AIRL,12:57
99453,AIRL,13:08
99435,RABE,10:46
99019,RABE,10:50
99437,RABE,10:59
99225,RABE,11:06
99439,RABE,11:17
99021,RABE,11:25
99441,RABE,11:31
99227,RABE,11:38
99443,RABE,11:46
99229,RABE,11:53
99445,RABE,11:59
99023,RABE,12:13
99447,RABE,12:17
99231,RABE,12:23
99449,RABE,12:29
99233,RABE,12:46
99451,RABE,12:52
99025,RABE,13:00
99453,RABE,13:11
99435,GNSL,10:49
99019,GNSL,10:53
99437,GNSL,11:02
99225,GNSL,11:09
99439,GNSL,11:20
99021,GNSL,11:28
99441,GNSL,11:34
99227,GNSL,11:41
99443,GNSL,11:49
99229,GNSL,11:56
99445,GNSL,12:02
99023,GNSL,12:16
99447,GNSL,12:20
99231,GNSL,12:26
99449,GNSL,12:32
99233,GNSL,12:49
99451,GNSL,12:55
99025,GNSL,13:03
99453,GNSL,13:14
99435,KPHN,10:52
99019,KPHN,10:56
99437,KPHN,11:05
99225,KPHN,11:12
99439,KPHN,11:23
99021,KPHN,11:31
99441,KPHN,11:37
99227,KPHN,11:44
99443,KPHN,11:52
99229,KPHN,11:59
99445,KPHN,12:05
99023,KPHN,12:19
99447,KPHN,12:23
99231,KPHN,12:29
99449,KPHN,12:35
99233,KPHN,12:52
99451,KPHN,12:58
99025,KPHN,13:06
99453,KPHN,13:17
99435,TUH,10:56
99019,TUH,11:00
99437,TUH,11:09
99225,TUH,11:16
99439,TUH,11:27
99021,TUH,11:35
99441,TUH,11:41
99227,TUH,11:48
99443,TUH,11:56
99229,TUH,12:03
99445,TUH,12:09
99023,TUH,12:23
99447,TUH,12:27
99231,TUH,12:33
99449,TUH,12:39
99233,TUH,12:56
99451,TUH,13:02
99025,TUH,13:10
99453,TUH,13:21
99435,SNPD,11:00
99437,SNPD,11:13
99439,SNPD,11:31
99441,SNPD,11:45
99443,SNPD,12:00
99445,SNPD,12:13
99447,SNPD,12:31
99449,SNPD,12:43
99451,SNPD,13:06
99453,SNPD,13:25
99435,VSH,11:05
99437,VSH,11:17
99439,VSH,11:35
99441,VSH,11:49
99443,VSH,12:04
99445,VSH,12:17
99447,VSH,12:35
99449,VSH,12:47
99451,VSH,13:10
99453,VSH,13:29
99019,JNJ,11:05
99225,JNJ,11:20
99021,JNJ,11:39
99227,JNJ,11:52
99229,JNJ,12:07
99023,JNJ,12:28
99231,JNJ,12:37
99233,JNJ,13:00
99025,JNJ,13:14
99019,NEU,11:11
99225,NEU,11:25
99021,NEU,11:44
99227,NEU,11:57
99229,NEU,12:12
99023,NEU,12:33
99231,NEU,12:42
99233,NEU,13:05
99025,NEU,13:19
99019,SWDV,11:15
99021,SWDV,11:48
99023,SWDV,12:37
99025,SWDV,13:23
99019,BEPR,11:19
99021,BEPR,11:52
99023,BEPR,12:41
99025,BEPR,13:27
99019,KHAG,11:23
99021,KHAG,11:56
99023,KHAG,12:45
99025,KHAG,13:31
99019,MANR,11:26
99021,MANR,11:59
99023,MANR,12:48
99025,MANR,13:34
99019,KNDS,11:29
99021,KNDS,12:02
99023,KNDS,12:51
99025,KNDS,13:37
99019,PNVL,11:34
99021,PNVL,12:07
99023,PNVL,12:56
99025,PNVL,13:42
99235,TNA,13:10
99027,TNA,13:24
99455,TNA,13:30
99237,TNA,13:37
99457,TNA,13:50
99029,TNA,14:03
99239,TNA,14:13
99459,TNA,14:19
99031,TNA,14:36
99461,TNA,14:46
99033,TNA,14:54
99463,TNA,15:00
99241,TNA,15:05
99035,TNA,15:20
99465,TNA,15:25
99243,TNA,15:30
99467,TNA,15:40
99469,TNA,15:52
99037,TNA,16:00
99235,DIGH,13:15
99027,DIGH,13:29
99455,DIGH,13:35
99237,DIGH,13:42
99457,DIGH,13:55
99029,DIGH,14:08
99239,DIGH,14:18
99459,DIGH,14:24
99031,DIGH,14:41
99461,DIGH,14:51
99033,DIGH,14:59
99463,DIGH,15:05
99241,DIGH,15:10
99035,DIGH,15:25
99465,DIGH,15:30
99243,DIGH,15:35
99467,DIGH,15:45
99469,DIGH,15:57
99037,DIGH,16:05
99235,AIRL,13:18
99027,AIRL,13:32
99455,AIRL,13:38
99237,AIRL,13:45
99457,AIRL,13:58
99029,AIRL,14:11
99239,AIRL,14:21
99459,AIRL,14:27
99031,AIRL,14:44
99461,AIRL,14:54
99033,AIRL,15:02
99463,AIRL,15:08
99241,AIRL,15:13
99035,AIRL,15:28
99465,AIRL,15:33
99243,AIRL,15:38
99467,AIRL,15:48
99469,AIRL,16:00
99037,AIRL,16:08
99235,RABE,13:21
99027,RABE,13:35
99455,RABE,13:41
99237,RABE,13:48
99457,RABE,14:01
99029,RABE,14:14
99239,RABE,14:24
99459,RABE,14:30
99031,RABE,14:47
99461,RABE,14:57
99033,RABE,15:05
99463,RABE,15:11
99241,RABE,15:16
99035,RABE,15:31
99465,RABE,15:36
99243,RABE,15:41
99467,RABE,15:51
99469,RABE,16:03
99037,RABE,16:11
99235,GNSL,13:24
99027,GNSL,13:38
99455,GNSL,13:44
99237,GNSL,13:51
99457,GNSL,14:04
99029,GNSL,14:17
99239,GNSL,14:27
99459,GNSL,14:33
99031,GNSL,14:50
99461,GNSL,15:00
99033,GNSL,15:08
99463,GNSL,15:14
99241,GNSL,15:19
99035,GNSL,15:34
99465,GNSL,15:39
99243,GNSL,15:44
99467,GNSL,15:54
99469,GNSL,16:06
99037,GNSL,16:14
99235,KPHN,13:27
99027,KPHN,13:41
99455,KPHN,13:47
99237,KPHN,13:54
99457,KPHN,14:07
99029,KPHN,14:20
99239,KPHN,14:30
99459,KPHN,14:36
99031,KPHN,14:53
99461,KPHN,15:03
99033,KPHN,15:11
99463,KPHN,15:17
99241,KPHN,15:22
99035,KPHN,15:37
99465,KPHN,15:42
99243,KPHN,15:47
99467,KPHN,15:57
99469,KPHN,16:09
99037,KPHN,16:17
99235,TUH,13:31
99027,TUH,13:45
99455,TUH,13:51
99237,TUH,13:58
99457,TUH,14:11
99029,TUH,14:24
99239,TUH,14:34
99459,TUH,14:40
99031,TUH,14:57
99461,TUH,15:07
99033,TUH,15:15
99463,TUH,15:21
99241,TUH,15:26
99035,TUH,15:41
99465,TUH,15:46
99243,TUH,15:51
99467,TUH,16:01
99469,TUH,16:13
99037,TUH,16:21
99455,SNPD,13:55
99457,SNPD,14:15
99459,SNPD,14:44
99461,SNPD,15:11
99463,SNPD,15:25
99465,SNPD,15:50
99467,SNPD,16:05
99469,SNPD,16:17
99455,VSH,13:59
99457,VSH,14:19
99459,VSH,14:48
99461,VSH,15:15
99463,VSH,15:29
99465,VSH,15:54
99467,VSH,16:09
99469,VSH,16:23
99235,JNJ,13:35
99027,JNJ,13:49
99237,JNJ,14:02
99029,JNJ,14:28
99239,JNJ,14:38
99031,JNJ,15:01
99033,JNJ,15:19
99241,JNJ,15:30
99035,JNJ,15:45
99243,JNJ,15:55
99037,JNJ,16:25
99235,NEU,13:40
99027,NEU,13:53
99237,NEU,14:07
99029,NEU,14:32
99239,NEU,14:43
99031,NEU,15:05
99033,NEU,15:23
99241,NEU,15:35
99035,NEU,15:49
99243,NEU,16:00
99037,NEU,16:29
99027,SWDV,13:57
99029,SWDV,14:36
99031,SWDV,15:09
99033,SWDV,15:27
99035,SWDV,15:53
99037,SWDV,16:33
99027,BEPR,14:01
99029,BEPR,14:40
99031,BEPR,15:13
99033,BEPR,15:31
99035,BEPR,15:57
99037,BEPR,16:37
99027,KHAG,14:05
99029,KHAG,14:44
99031,KHAG,15:17
99033,KHAG,15:35
99035,KHAG,16:01
99037,KHAG,16:41
99027,MANR,14:08
99029,MANR,14:47
99031,MANR,15:20
99033,MANR,15:38
99035,MANR,16:04
99037,MANR,16:44
99027,KNDS,14:11
99029,KNDS,14:50
99031,KNDS,15:23
99033,KNDS,15:41
99035,KNDS,16:07
99037,KNDS,16:47
99027,PNVL,14:16
99029,PNVL,14:55
99031,PNVL,15:28
99033,PNVL,15:46
99035,PNVL,16:12
99037,PNVL,16:52
99471,TNA,16:07
99473,TNA,16:19
99039,TNA,16:24
99245,TNA,16:33
99475,TNA,16:40
99041,TNA,16:48
99477,TNA,16:55
99247,TNA,17:00
99479,TNA,17:08
99249,TNA,17:14
99043,TNA,17:23
99481,TNA,17:28
99251,TNA,17:34
99483,TNA,17:46
99045,TNA,17:54
99485,TNA,18:06
99047,TNA,18:10
99253,TNA,18:17
99487,TNA,18:24
99471,DIGH,16:12
99473,DIGH,16:24
99039,DIGH,16:29
99245,DIGH,16:38
99475,DIGH,16:45
99041,DIGH,16:53
99477,DIGH,17:00
99247,DIGH,17:05
99479,DIGH,17:13
99249,DIGH,17:19
99043,DIGH,17:28
99481,DIGH,17:33
99251,DIGH,17:39
99483,DIGH,17:51
99045,DIGH,17:59
99485,DIGH,18:11
99047,DIGH,18:15
99253,DIGH,18:22
99487,DIGH,18:29
99471,AIRL,16:15
99473,AIRL,16:27
99039,AIRL,16:32
99245,AIRL,16:41
99475,AIRL,16:48
99041,AIRL,16:56
99477,AIRL,17:03
99247,AIRL,17:08
99479,AIRL,17:16
99249,AIRL,17:22
99043,AIRL,17:31
99481,AIRL,17:36
99251,AIRL,17:42
99483,AIRL,17:54
99045,AIRL,18:02
99485,AIRL,18:14
99047,AIRL,18:18
99253,AIRL,18:25
99487,AIRL,18:32
99471,RABE,16:18
99473,RABE,16:30
99039,RABE,16:35
99245,RABE,16:44
99475,RABE,16:51
99041,RABE,16:59
99477,RABE,17:06
99247,RABE,17:11
99479,RABE,17:19
99249,RABE,17:25
99043,RABE,17:34
99481,RABE,17:39
99251,RABE,17:45
99483,RABE,17:57
99045,RABE,18:05
99485,RABE,18:17
99047,RABE,18:21
99253,RABE,18:28
99487,RABE,18:35
99471,GNSL,16:21
99473,GNSL,16:33
99039,GNSL,16:38
99245,GNSL,16:47
99475,GNSL,16:54
99041,GNSL,17:02
99477,GNSL,17:09
99247,GNSL,17:14
99479,GNSL,17:22
99249,GNSL,17:28
99043,GNSL,17:37
99481,GNSL,17:42
99251,GNSL,17:48
99483,GNSL,18:00
99045,GNSL,18:08
99485,GNSL,18:20
99047,GNSL,18:24
99253,GNSL,18:31
99487,GNSL,18:38
99471,KPHN,16:24
99473,KPHN,16:36
99039,KPHN,16:41
99245,KPHN,16:50
99475,KPHN,16:57
99041,KPHN,17:05
99477,KPHN,17:12
99247,KPHN,17:17
99479,KPHN,17:25
99249,KPHN,17:31
99043,KPHN,17:40
99481,KPHN,17:45
99251,KPHN,17:51
99483,KPHN,18:03
99045,KPHN,18:11
99485,KPHN,18:23
99047,KPHN,18:27
99253,KPHN,18:34
99487,KPHN,18:41
99471,TUH,16:28
99473,TUH,16:40
99039,TUH,16:45
99245,TUH,16:54
99475,TUH,17:01
99041,TUH,17:09
99477,TUH,17:16
99247,TUH,17:21
99479,TUH,17:29
99249,TUH,17:35
99043,TUH,17:44
99481,TUH,17:49
99251,TUH,17:55
99483,TUH,18:07
99045,TUH,18:15
99485,TUH,18:27
99047,TUH,18:31
99253,TUH,18:38
99487,TUH,18:45
99471,SNPD,16:32
99473,SNPD,16:44
99475,SNPD,17:06
99477,SNPD,17:20
99479,SNPD,17:33
99481,SNPD,17:53
99483,SNPD,18:11
99485,SNPD,18:31
99487,SNPD,18:49
99471,VSH,16:36
99473,VSH,16:48
99475,VSH,17:11
99477,VSH,17:24
99479,VSH,17:37
99481,VSH,17:57
99483,VSH,18:15
99485,VSH,18:35
99487,VSH,18:53
99039,JNJ,16:49
99245,JNJ,16:58
99041,JNJ,17:13
99247,JNJ,17:25
99249,JNJ,17:39
99043,JNJ,17:48
99251,JNJ,17:59
99045,JNJ,18:19
99047,JNJ,18:35
99253,JNJ,18:42
99039,NEU,16:53
99245,NEU,17:03
99041,NEU,17:17
99247,NEU,17:30
99249,NEU,17:46
99043,NEU,17:52
99251,NEU,18:04
99045,NEU,18:23
99047,NEU,18:39
99253,NEU,18:47
99039,SWDV,16:57
99041,SWDV,17:21
99043,SWDV,17:56
99045,SWDV,18:27
99047,SWDV,18:43
99039,BEPR,17:01
99041,BEPR,17:25
99043,BEPR,18:00
99045,BEPR,18:31
99047,BEPR,18:46
99039,KHAG,17:05
99041,KHAG,17:29
99043,KHAG,18:04
99045,KHAG,18:35
99047,KHAG,18:50
99039,MANR,17:08
99041,MANR,17:32
99043,MANR,18:07
99045,MANR,18:38
99047,MANR,18:53
99039,KNDS,17:11
99041,KNDS,17:35
99043,KNDS,18:10
99045,KNDS,18:41
99047,KNDS,18:56
99039,PNVL,17:16
99041,PNVL,17:40
99043,PNVL,18:15
99045,PNVL,18:46
99047,PNVL,19:01
99255,TNA,18:29
99049,TNA,18:34
99489,TNA,18:42
99257,TNA,18:49
99491,TNA,18:59
99051,TNA,19:14
99493,TNA,19:19
99259,TNA,19:24
99495,TNA,19:34
99261,TNA,19:38
99053,TNA,19:48
99497,TNA,19:54
99055,TNA,19:59
99499,TNA,20:05
99057,TNA,20:15
99263,TNA,20:20
99501,TNA,20:28
99265,TNA,20:33
99503,TNA,20:43
99255,DIGH,18:34
99049,DIGH,18:39
99489,DIGH,18:47
99257,DIGH,18:54
99491,DIGH,19:04
99051,DIGH,19:19
99493,DIGH,19:24
99259,DIGH,19:29
99495,DIGH,19:39
99261,DIGH,19:43
99053,DIGH,19:53
99497,DIGH,19:59
99055,DIGH,20:04
99499,DIGH,20:10
99057,DIGH,20:20
99263,DIGH,20:25
99501,DIGH,20:33
99265,DIGH,20:38
99503,DIGH,20:48
99255,AIRL,18:37
99049,AIRL,18:42
99489,AIRL,18:50
99257,AIRL,18:57
99491,AIRL,19:07
99051,AIRL,19:22
99493,AIRL,19:27
99259,AIRL,19:32
99495,AIRL,19:42
99261,AIRL,19:46
99053,AIRL,19:56
99497,AIRL,20:02
99055,AIRL,20:07
99499,AIRL,20:13
99057,AIRL,20:23
99263,AIRL,20:28
99501,AIRL,20:36
99265,AIRL,20:41
99503,AIRL,20:51
99255,RABE,18:40
99049,RABE,18:45
99489,RABE,18:53
99257,RABE,19:00
99491,RABE,19:10
99051,RABE,19:25
99493,RABE,19:30
99259,RABE,19:35
99495,RABE,19:45
99261,RABE,19:49
99053,RABE,19:59
99497,RABE,20:05
99055,RABE,20:10
99499,RABE,20:16
99057,RABE,20:26
99263,RABE,20:31
99501,RABE,20:39
99265,RABE,20:44
99503,RABE,20:54
99255,GNSL,18:43
99049,GNSL,18:48
99489,GNSL,18:56
99257,GNSL,19:03
99491,GNSL,19:13
99051,GNSL,19:28
99493,GNSL,19:33
99259,GNSL,19:38
99495,GNSL,19:48
99261,GNSL,19:52
99053,GNSL,20:02
99497,GNSL,20:08
99055,GNSL,20:13
99499,GNSL,20:19
99057,GNSL,20:29
99263,GNSL,20:34
99501,GNSL,20:42
99265,GNSL,20:47
99503,GNSL,20:57
99255,KPHN,18:46
99049,KPHN,18:51
99489,KPHN,18:59
99257,KPHN,19:06
99491,KPHN,19:16
99051,KPHN,19:31
99493,KPHN,19:36
99259,KPHN,19:41
99495,KPHN,19:51
99261,KPHN,19:55
99053,KPHN,20:05
99497,KPHN,20:11
99055,KPHN,20:16
99499,KPHN,20:22
99057,KPHN,20:32
99263,KPHN,20:37
99501,KPHN,20:45
99265,KPHN,20:50
99503,KPHN,21:00
99255,TUH,18:50
99049,TUH,18:55
99489,TUH,19:03
99257,TUH,19:10
99491,TUH,19:20
99051,TUH,19:35
99493,TUH,19:40
99259,TUH,19:45
99495,TUH,19:55
99261,TUH,19:59
99053,TUH,20:09
99497,TUH,20:15
99055,TUH,20:20
99499,TUH,20:26
99057,TUH,20:36
99263,TUH,20:41
99501,TUH,20:49
99265,TUH,20:54
99503,TUH,21:04
99489,SNPD,19:07
99491,SNPD,19:24
99493,SNPD,19:44
99495,SNPD,19:59
99497,SNPD,20:19
99499,SNPD,20:30
99501,SNPD,20:53
99503,SNPD,21:08
99489,VSH,19:11
99491,VSH,19:28
99493,VSH,19:48
99495,VSH,20:04
99497,VSH,20:23
99499,VSH,20:35
99501,VSH,20:57
99503,VSH,21:12
99255,JNJ,18:54
99049,JNJ,18:59
99257,JNJ,19:14
99051,JNJ,19:39
99259,JNJ,19:49
99261,JNJ,20:03
99053,JNJ,20:13
99055,JNJ,20:24
99057,JNJ,20:40
99263,JNJ,20:45
99265,JNJ,20:58
99255,NEU,18:59
99049,NEU,19:03
99257,NEU,19:19
99051,NEU,19:43
99259,NEU,19:54
99261,NEU,20:08
99053,NEU,20:18
99055,NEU,20:28
99057,NEU,20:44
99263,NEU,20:50
99265,NEU,21:03
99049,SWDV,19:07
99051,SWDV,19:47
99053,SWDV,20:22
99055,SWDV,20:32
99057,SWDV,20:48
99049,BEPR,19:11
99051,BEPR,19:51
99053,BEPR,20:26
99055,BEPR,20:36
99057,BEPR,20:52
99049,KHAG,19:15
99051,KHAG,19:55
99053,KHAG,20:30
99055,KHAG,20:40
99057,KHAG,20:56
99049,MANR,19:18
99051,MANR,19:58
99053,MANR,20:33
99055,MANR,20:43
99057,MANR,20:59
99049,KNDS,19:21
99051,KNDS,20:01
99053,KNDS,20:36
99055,KNDS,20:46
99057,KNDS,21:02
99049,PNVL,19:26
99051,PNVL,20:06
99053,PNVL,20:42
99055,PNVL,20:51
99057,PNVL,21:07
99059,TNA,20:50
99505,TNA,21:00
99061,TNA,21:11
99507,TNA,21:20
99267,TNA,21:30
99063,TNA,21:36
